"time_stamp","humidity_a","temperature_a","pressure_a","pm2.5_alt_a","pm2.5_alt_b","sensor_index","sensor_name","pm2.5_alt","pm2.5_aqi"
2024-01-07 03:00:00,65,41,999.059,2.5,2,178411,"Office",2.25,10
2024-01-07 03:30:00,65,41.2,998.759,2.2,1.8,178411,"Office",2,9
2024-01-07 04:00:00,65.4,41.6,998.435,1.9,1.7,178411,"Office",1.8,8
2024-01-07 04:30:00,65.133,42,998.366,1.7,1.3,178411,"Office",1.5,7
2024-01-07 05:00:00,65,41.933,998.361,1.5,1,178411,"Office",1.25,6
2024-01-07 05:30:00,65,42,998.339,1.5,1.2,178411,"Office",1.35,6
2024-01-07 06:00:00,65.333,42.267,998.218,1.8,1.4,178411,"Office",1.6,7
2024-01-07 06:30:00,65.333,42.2,998.16,1.5,1.1,178411,"Office",1.3,6
2024-01-07 07:00:00,65.933,41.933,997.84,1.1,0.9,178411,"Office",1,5
2024-01-07 07:30:00,65.867,42,997.937,1.3,0.9,178411,"Office",1.1,5
2024-01-07 08:00:00,65.6,42.067,997.955,1,0.7,178411,"Office",0.85,4
2024-01-07 08:30:00,65.067,42.667,998.25,1.2,0.9,178411,"Office",1.05,5
2024-01-07 09:00:00,65.067,42.333,998.257,1.4,1,178411,"Office",1.2,5
2024-01-07 09:30:00,64.533,42.867,997.894,1.9,1.4,178411,"Office",1.65,7
2024-01-07 10:00:00,64.067,42.667,997.832,2.3,1.7,178411,"Office",2,9
2024-01-07 10:30:00,64.067,42,997.782,1.3,0.9,178411,"Office",1.1,5
2024-01-07 11:00:00,64.6,41.6,998.474,2.2,1.6,178411,"Office",1.9,8
2024-01-07 11:30:00,64.267,41,998.343,3.3,2.7,178411,"Office",3,13
2024-01-07 12:00:00,64.6,40.8,998.21,1.8,1.4,178411,"Office",1.6,7
2024-01-07 12:30:00,64.667,40.933,998.093,2.2,1.7,178411,"Office",1.95,9
2024-01-07 13:00:00,64,41,998.063,1.7,1.4,178411,"Office",1.55,7
2024-01-07 13:30:00,63.067,41.867,998.151,2.3,1.8,178411,"Office",2.05,9
2024-01-07 14:00:00,61.4,42.333,998.719,2.3,1.8,178411,"Office",2.05,9
2024-01-07 14:30:00,60.4,43.067,999.193,2.7,2.2,178411,"Office",2.45,11
2024-01-07 15:00:00,60,43,999.824,3.2,2.6,178411,"Office",2.9,13
2024-01-07 15:30:00,59.933,42.8,1000.54,2.6,2.1,178411,"Office",2.35,10
2024-01-07 16:00:00,57.6,42.467,1001.24,2,1.5,178411,"Office",1.75,8
2024-01-07 16:30:00,57.667,42,1002.025,2,1.5,178411,"Office",1.75,8
2024-01-07 17:00:00,59,41.267,1002.836,2.2,1.8,178411,"Office",2,9
2024-01-07 17:30:00,57.6,41.067,1003.729,3,2.5,178411,"Office",2.75,12
2024-01-07 18:00:00,57.467,41.667,1004.547,2.8,2.3,178411,"Office",2.55,11
2024-01-07 18:30:00,57.467,42,1005.231,4.1,3.4,178411,"Office",3.75,16
2024-01-07 19:00:00,56.933,42,1006.015,2.6,2.2,178411,"Office",2.4,11
2024-01-07 19:30:00,57,41.133,1006.842,3.4,2.8,178411,"Office",3.1,13
2024-01-07 20:00:00,55.933,41.133,1007.485,4.3,3.6,178411,"Office",3.95,17
2024-01-07 20:30:00,52.8,41,1008.225,2.7,2,178411,"Office",2.35,10
2024-01-07 21:00:00,50.933,41,1008.617,3,2.4,178411,"Office",2.7,12
2024-01-07 21:30:00,50,40.267,1009.191,2.9,2.4,178411,"Office",2.65,12
2024-01-07 22:00:00,50.533,40.8,1009.868,3.6,2.9,178411,"Office",3.25,14
2024-01-07 22:30:00,51,41.533,1010.413,4.2,3.4,178411,"Office",3.8,16
2024-01-07 23:00:00,51,41.2,1010.834,4.5,3.6,178411,"Office",4.05,17
2024-01-07 23:30:00,51,41.067,1011.658,5.2,4.1,178411,"Office",4.65,20
2024-01-08 00:00:00,51,41.267,1012.173,4.6,4,178411,"Office",4.3,18
2024-01-08 00:30:00,50.867,41,1012.617,4.8,3.9,178411,"Office",4.35,19
2024-01-08 01:00:00,50.2,40.933,1013.145,4.6,3.8,178411,"Office",4.2,18
2024-01-08 01:30:00,50,41.067,1013.88,5.7,4.7,178411,"Office",5.2,22
2024-01-08 02:00:00,49.933,41.4,1014.337,5.6,4.4,178411,"Office",5,21
2024-01-08 02:30:00,49.2,41.733,1015.13,5.6,4.7,178411,"Office",5.15,22
2024-01-08 03:00:00,48.2,42,1015.877,5.3,4.3,178411,"Office",4.8,20
2024-01-08 03:30:00,47.133,41.333,1016.145,4.4,3.6,178411,"Office",4,17
2024-01-08 04:00:00,46.667,41,1016.418,3.6,2.8,178411,"Office",3.2,14
2024-01-08 04:30:00,46,41,1016.837,3,2.3,178411,"Office",2.65,12
2024-01-08 05:00:00,46.067,40.8,1017.293,2.9,2.4,178411,"Office",2.65,12
2024-01-08 05:30:00,46,40.6,1018.327,3,2.4,178411,"Office",2.7,12
2024-01-08 06:00:00,45.733,41,1018.94,3,2.4,178411,"Office",2.7,12
2024-01-08 06:30:00,45.533,41,1019.498,3.2,2.6,178411,"Office",2.9,13
2024-01-08 07:00:00,46,41,1019.983,3.1,2.4,178411,"Office",2.75,12
2024-01-08 07:30:00,46.4,41,1020.534,3.6,2.8,178411,"Office",3.2,14
2024-01-08 08:00:00,46.667,41.733,1021.596,4.1,3.3,178411,"Office",3.7,16
2024-01-08 08:30:00,45.867,42,1022.209,3.9,3.1,178411,"Office",3.5,15
2024-01-08 09:00:00,44.467,42.733,1022.659,4,3.1,178411,"Office",3.55,15
2024-01-08 09:30:00,42.8,43.267,1023.239,2.7,2.1,178411,"Office",2.4,11
2024-01-08 10:00:00,41.267,44.733,1023.995,3,2.5,178411,"Office",2.75,12
2024-01-08 10:30:00,39.6,45.467,1023.946,3.5,2.7,178411,"Office",3.1,13
2024-01-08 11:00:00,38.2,46,1023.842,1.9,1.4,178411,"Office",1.65,7
2024-01-08 11:30:00,37.133,47.067,1023.931,4.1,3.2,178411,"Office",3.65,16
2024-01-08 12:00:00,36.267,47.8,1024.275,3.6,2.9,178411,"Office",3.25,14
2024-01-08 12:30:00,36,47.8,1024.157,3.8,2.9,178411,"Office",3.35,14
2024-01-08 13:00:00,35.4,48.8,1024.228,2.4,3,178411,"Office",2.7,12
2024-01-08 13:30:00,35,49.533,1024.244,2.1,3.7,178411,"Office",2.9,13
2024-01-08 14:00:00,34.6,49.933,1024.409,1.9,2,178411,"Office",1.95,9
2024-01-08 14:30:00,35,50,1024.338,5.1,4.2,178411,"Office",4.65,20
2024-01-08 15:00:00,35,49.6,1024.646,2.9,2.3,178411,"Office",2.6,11
2024-01-08 15:30:00,35.467,49,1025.141,6.1,6.3,178411,"Office",6.2,26
2024-01-08 16:00:00,36.267,48.267,1025.231,6.4,5.8,178411,"Office",6.1,26
2024-01-08 16:30:00,36.933,48,1025.447,4.4,3.6,178411,"Office",4,17
2024-01-08 17:00:00,37.133,47.2,1025.966,3.8,3,178411,"Office",3.4,15
2024-01-08 17:30:00,37.8,46.933,1026.519,3.8,3.1,178411,"Office",3.45,15
2024-01-08 18:00:00,38,47,1026.816,4.6,3.9,178411,"Office",4.25,18
2024-01-08 18:30:00,38,46.8,1026.921,5.1,4.4,178411,"Office",4.75,20
2024-01-08 19:00:00,38.067,47,1027.069,4.3,3.5,178411,"Office",3.9,17
2024-01-08 19:30:00,40.333,46.733,1026.987,6,5,178411,"Office",5.5,23
2024-01-08 20:00:00,40,46.867,1027.05,6.7,6,178411,"Office",6.35,27
2024-01-08 20:30:00,40.4,46.533,1026.828,7.4,6.7,178411,"Office",7.05,30
2024-01-08 21:00:00,41,46,1026.478,8.5,7.5,178411,"Office",8,34
2024-01-08 21:30:00,41,46,1026.183,8.2,7,178411,"Office",7.6,32
2024-01-08 22:00:00,41.133,45.933,1025.769,7.7,6.9,178411,"Office",7.3,31
2024-01-08 22:30:00,42.867,45.867,1025.906,8.4,7.5,178411,"Office",7.95,34
2024-01-08 23:00:00,42.267,45.733,1025.791,7.6,6.8,178411,"Office",7.2,30
2024-01-08 23:30:00,44.533,45.067,1025.784,9.1,7.9,178411,"Office",8.5,36
2024-01-09 00:00:00,46.067,45,1025.913,8.8,7.9,178411,"Office",8.35,35
2024-01-09 00:30:00,46.067,44.267,1026.497,7.7,6.9,178411,"Office",7.3,31
2024-01-09 01:00:00,45.4,44,1026.279,8.1,7.2,178411,"Office",7.65,32
2024-01-09 01:30:00,45.667,44,1025.677,8.7,7.7,178411,"Office",8.2,35
2024-01-09 02:00:00,47.2,44,1025.929,8.2,7.4,178411,"Office",7.8,33
2024-01-09 02:30:00,47.267,44.2,1026.043,9.4,8.6,178411,"Office",9,38
2024-01-09 03:00:00,49.267,44.067,1025.703,10.4,8.9,178411,"Office",9.65,41
2024-01-09 03:30:00,49.267,44.133,1025.004,11,9.8,178411,"Office",10.4,44
2024-01-09 04:00:00,49,44.333,1024.654,11,10.2,178411,"Office",10.6,45
2024-01-09 04:30:00,48.467,44.067,1024.663,9.5,8.6,178411,"Office",9.05,38
2024-01-09 05:00:00,48,44.4,1024.755,8.8,7.7,178411,"Office",8.25,35
2024-01-09 05:30:00,47.067,45,1024.839,9.1,8.2,178411,"Office",8.65,37
2024-01-09 06:00:00,47.267,45,1024.696,9.6,8.8,178411,"Office",9.2,39
2024-01-09 06:30:00,48.067,45,1024.26,10.4,9.2,178411,"Office",9.8,41
2024-01-09 07:00:00,48.467,45,1023.414,9.9,8.6,178411,"Office",9.25,39
2024-01-09 07:30:00,48.533,45,1022.715,8.8,7.6,178411,"Office",8.2,35
2024-01-09 08:00:00,48.933,45.067,1022.45,8.3,7.1,178411,"Office",7.7,33
2024-01-09 08:30:00,49.133,45.867,1022.402,8.8,7.8,178411,"Office",8.3,35
2024-01-09 09:00:00,49.133,46.667,1022.284,9.1,8.1,178411,"Office",8.6,36
2024-01-09 09:30:00,48.733,47.933,1021.983,9.7,8.3,178411,"Office",9,38
2024-01-09 10:00:00,49,48,1021.384,37.1,31.3,178411,"Office",34.2,98
2024-01-09 10:30:00,49.6,48,1020.84,14,14.6,178411,"Office",14.3,56
2024-01-09 11:00:00,50.6,48,1019.739,5.2,4.9,178411,"Office",5.05,22
2024-01-09 11:30:00,55.6,47.267,1018.327,4.4,3.4,178411,"Office",3.9,17
2024-01-09 12:00:00,58,47.8,1017.119,4.4,3.5,178411,"Office",3.95,17
2024-01-09 12:30:00,58,47.933,1015.75,3.7,3.1,178411,"Office",3.4,15
2024-01-09 13:00:00,58.6,48,1014.727,3.8,3,178411,"Office",3.4,15
2024-01-09 13:30:00,60.133,48,1013.828,4,3.4,178411,"Office",3.7,16
2024-01-09 14:00:00,62.667,48,1012.795,3.9,3.4,178411,"Office",3.65,16
2024-01-09 14:30:00,64.267,48,1011.759,3.8,4.1,178411,"Office",3.95,17
2024-01-09 15:00:00,65.4,48.133,1010.467,3.6,4.8,178411,"Office",4.2,18
2024-01-09 15:30:00,66.733,48.4,1009.105,3.7,3.9,178411,"Office",3.8,16
2024-01-09 16:00:00,68.133,49,1007.763,3.6,4,178411,"Office",3.8,16
2024-01-09 16:30:00,68.867,49.867,1006.544,3.9,3.1,178411,"Office",3.5,15
2024-01-09 17:00:00,69,50.867,1005.351,3.6,2.8,178411,"Office",3.2,14
2024-01-09 17:30:00,69.933,51.533,1003.657,3.4,2.9,178411,"Office",3.15,14
2024-01-09 18:00:00,70.133,52.6,1002.291,3,2.3,178411,"Office",2.65,12
2024-01-09 18:30:00,71,53.467,1000.05,3.6,2.8,178411,"Office",3.2,14
2024-01-09 19:00:00,71.667,54.267,998.317,4.2,3.2,178411,"Office",3.7,16
2024-01-09 19:30:00,74.2,54.8,996.845,3.4,2.7,178411,"Office",3.05,13
2024-01-09 20:00:00,74.067,55.133,995.393,2.8,2,178411,"Office",2.4,10
2024-01-09 20:30:00,74,55.933,993.575,2.1,1.6,178411,"Office",1.85,8
2024-01-09 21:00:00,75.2,56.2,991.659,3.9,3.1,178411,"Office",3.5,15
2024-01-09 21:30:00,76.067,57,989.799,5,4,178411,"Office",4.5,19
2024-01-09 22:00:00,76.933,57.267,988.259,6.4,5.2,178411,"Office",5.8,25
2024-01-09 22:30:00,76.867,57.8,986.935,6.7,5.4,178411,"Office",6.05,26
2024-01-09 23:00:00,78.733,57.8,987.668,3.8,3.1,178411,"Office",3.45,15
2024-01-09 23:30:00,75.6,59.267,986.607,2.2,1.7,178411,"Office",1.95,9
2024-01-10 00:00:00,73.067,60,985.261,3.1,2.5,178411,"Office",2.8,12
2024-01-10 00:30:00,73.667,59.133,982.926,3.1,2.5,178411,"Office",2.8,12
2024-01-10 01:00:00,73.933,58,981.488,2.5,2,178411,"Office",2.25,10
2024-01-10 01:30:00,74,57.867,981.245,2.4,1.8,178411,"Office",2.1,9
2024-01-10 02:00:00,74.733,58,980.645,2.1,1.6,178411,"Office",1.85,8
2024-01-10 02:30:00,74.733,58.533,979.368,3.1,2.4,178411,"Office",2.75,12
2024-01-10 03:00:00,73.6,59.333,978.688,3.6,3,178411,"Office",3.3,14
2024-01-10 03:30:00,72.4,59.8,978.635,3,2.4,178411,"Office",2.7,12
2024-01-10 04:00:00,71,60,978.365,2.6,2.4,178411,"Office",2.5,11
2024-01-10 04:30:00,70.2,59.933,978.485,2.7,2.3,178411,"Office",2.5,11
2024-01-10 05:00:00,63.533,58.867,979.171,1.6,1.2,178411,"Office",1.4,6
2024-01-10 05:30:00,56.867,56.867,980.059,0.8,0.5,178411,"Office",0.65,3
2024-01-10 06:00:00,56.333,56,980.828,1.2,0.9,178411,"Office",1.05,5
2024-01-10 06:30:00,55.467,54.933,981.42,1.2,0.8,178411,"Office",1,5
2024-01-10 07:00:00,53.2,53.733,982.083,1,0.7,178411,"Office",0.85,4
2024-01-10 07:30:00,51.8,53.133,982.807,1.1,0.8,178411,"Office",0.95,4
2024-01-10 08:00:00,49.733,53.067,983.555,1.1,0.8,178411,"Office",0.95,4
2024-01-10 08:30:00,47.933,52.8,984.609,1.2,0.8,178411,"Office",1,5
2024-01-10 09:00:00,44.6,52.133,985.425,1,0.7,178411,"Office",0.85,4
2024-01-10 09:30:00,42.6,52.067,985.819,1,0.7,178411,"Office",0.85,4
2024-01-10 10:00:00,40.6,53,986.642,1,0.7,178411,"Office",0.85,4
2024-01-10 10:30:00,41,52.467,987.293,1.1,0.8,178411,"Office",0.95,4
2024-01-10 11:00:00,40.667,52.867,987.639,1.4,1,178411,"Office",1.2,5
2024-01-10 11:30:00,37.467,52.933,987.671,1,0.7,178411,"Office",0.85,4
2024-01-10 12:00:00,36.333,52.867,987.775,1,0.7,178411,"Office",0.85,4
2024-01-10 12:30:00,37.133,52.8,988.241,1,0.7,178411,"Office",0.85,4
2024-01-10 13:00:00,37.133,52.8,988.893,0.8,0.5,178411,"Office",0.65,3
2024-01-10 13:30:00,37.933,51.867,989.685,0.8,0.6,178411,"Office",0.7,3
2024-01-10 14:00:00,38.267,51.067,990.429,0.9,0.6,178411,"Office",0.75,4
2024-01-10 14:30:00,39.067,51,991.199,1,0.8,178411,"Office",0.9,4
2024-01-10 15:00:00,39.467,51,991.906,1.1,0.7,178411,"Office",0.9,4
2024-01-10 15:30:00,40,51,992.673,1.2,0.9,178411,"Office",1.05,5
2024-01-10 16:00:00,40,50.867,993.338,1,0.8,178411,"Office",0.9,4
2024-01-10 16:30:00,40.067,51,994.156,1,0.7,178411,"Office",0.85,4
2024-01-10 17:00:00,40,51,994.854,1.1,0.8,178411,"Office",0.95,4
2024-01-10 17:30:00,40,51,995.59,1.3,1,178411,"Office",1.15,5
2024-01-10 18:00:00,40,51.067,996.213,1.1,0.8,178411,"Office",0.95,4
2024-01-10 18:30:00,40.2,50.933,997.113,1.3,1,178411,"Office",1.15,5
2024-01-10 19:00:00,40.333,50.8,997.841,1.3,1,178411,"Office",1.15,5
2024-01-10 19:30:00,40.933,50.533,998.389,1.3,1,178411,"Office",1.15,5
2024-01-10 20:00:00,40.067,50.067,998.615,1,0.8,178411,"Office",0.9,4
2024-01-10 20:30:00,40.067,49.867,998.947,1,0.9,178411,"Office",0.95,4
2024-01-10 21:00:00,40.667,49.533,999.387,1.4,1.2,178411,"Office",1.3,6
2024-01-10 21:30:00,40.8,49.067,999.661,1.1,0.9,178411,"Office",1,5
2024-01-10 22:00:00,42.133,48.933,999.953,1.4,1.3,178411,"Office",1.35,6
2024-01-10 22:30:00,42,48.667,1000.424,1.1,0.9,178411,"Office",1,5
2024-01-10 23:00:00,42.733,48.133,1000.797,1.1,0.8,178411,"Office",0.95,4
2024-01-10 23:30:00,43,48,1000.99,1.1,0.8,178411,"Office",0.95,4
2024-01-11 00:00:00,43.533,47.933,1001.483,1.3,1,178411,"Office",1.15,5
2024-01-11 00:30:00,43.6,47.8,1001.604,2.7,1.9,178411,"Office",2.3,10
2024-01-11 01:00:00,43,47.933,1002.086,1.4,1.1,178411,"Office",1.25,6
2024-01-11 01:30:00,43.8,47.8,1002.669,1.4,1,178411,"Office",1.2,5
2024-01-11 02:00:00,43.4,47.867,1003.141,1.4,1.1,178411,"Office",1.25,6
2024-01-11 02:30:00,42.8,48,1003.581,1.4,1.1,178411,"Office",1.25,6
2024-01-11 03:00:00,42,48,1003.766,1.2,0.8,178411,"Office",1,5
2024-01-11 03:30:00,41.333,48,1004.002,1.1,0.7,178411,"Office",0.9,4
2024-01-11 04:00:00,41,47.933,1003.961,1.3,0.7,178411,"Office",1,5
2024-01-11 04:30:00,40.333,47.667,1004.145,1.3,0.7,178411,"Office",1,5
2024-01-11 05:00:00,40.867,47.067,1004.385,1.2,0.9,178411,"Office",1.05,5
2024-01-11 05:30:00,41.067,46.933,1004.814,1.6,1.2,178411,"Office",1.4,6
2024-01-11 06:00:00,41.867,47,1005.231,1.5,1.1,178411,"Office",1.3,6
2024-01-11 06:30:00,42,46.267,1005.554,1.6,1.2,178411,"Office",1.4,6
2024-01-11 07:00:00,42,46.133,1005.995,2.1,1.7,178411,"Office",1.9,8
2024-01-11 07:30:00,42.867,45.933,1006.15,2.9,2.2,178411,"Office",2.55,11
2024-01-11 08:00:00,42.533,46.467,1006.411,3.5,2.9,178411,"Office",3.2,14
2024-01-11 08:30:00,41.333,47,1006.917,4.5,3.9,178411,"Office",4.2,18
2024-01-11 09:00:00,40,47.6,1007.061,4.3,3.3,178411,"Office",3.8,16
2024-01-11 09:30:00,39,48,1007.096,4.5,3.1,178411,"Office",3.8,16
2024-01-11 10:00:00,38.133,48.533,1007.104,4.1,3.6,178411,"Office",3.85,17
2024-01-11 10:30:00,38,48.533,1007.254,5.8,5.8,178411,"Office",5.8,25
2024-01-11 11:00:00,38.733,48.067,1007.154,6.4,5.8,178411,"Office",6.1,26
2024-01-11 11:30:00,38.333,48.533,1006.964,4.9,4.9,178411,"Office",4.9,21
2024-01-11 12:00:00,39.2,47.4,1006.565,5.4,4.6,178411,"Office",5,21
2024-01-11 12:30:00,38.933,48.2,1006.192,5.7,4.8,178411,"Office",5.25,22
2024-01-11 13:00:00,38.6,48.867,1006.153,5.1,5,178411,"Office",5.05,22
2024-01-11 13:30:00,37.4,50.067,1005.712,5.2,5.8,178411,"Office",5.5,23
2024-01-11 14:00:00,36.933,51,1005.718,5.6,4.9,178411,"Office",5.25,22
2024-01-11 14:30:00,36.133,51,1005.701,6.4,5.7,178411,"Office",6.05,26
2024-01-11 15:00:00,36.067,51,1005.865,6.3,5.8,178411,"Office",6.05,26
2024-01-11 15:30:00,36.533,50.867,1006.373,7.3,6.3,178411,"Office",6.8,29
2024-01-11 16:00:00,37,50.733,1006.841,6.1,5.5,178411,"Office",5.8,25
2024-01-11 16:30:00,37.533,50.167,1007.162,6,5.4,178411,"Office",5.7,24
2024-01-11 17:00:00,38.067,50,1007.329,8.1,7.3,178411,"Office",7.7,33
2024-01-11 17:30:00,38,50,1007.581,7.2,6.4,178411,"Office",6.8,29
2024-01-11 18:00:00,39.067,50,1007.995,7.8,7,178411,"Office",7.4,31
2024-01-11 18:30:00,39.533,50,1008.448,9,8.1,178411,"Office",8.55,36
2024-01-11 19:00:00,40.133,50,1008.842,8.9,8.2,178411,"Office",8.55,36
2024-01-11 19:30:00,40.533,50.067,1009.059,7,6.2,178411,"Office",6.6,28
2024-01-11 20:00:00,40.733,50.533,1009.462,7.6,6.8,178411,"Office",7.2,30
2024-01-11 20:30:00,41,50.111,1009.801,9.8,8.7,178411,"Office",9.25,39
2024-01-11 21:00:00,42.283,50,1010.196,7.2,6.3,178411,"Office",6.75,29
2024-01-11 21:30:00,42.6,49.8,1010.263,6,5.2,178411,"Office",5.6,24
2024-01-11 22:00:00,42.133,49.867,1010.652,6.1,5.2,178411,"Office",5.65,24
2024-01-11 22:30:00,43,49.667,1011.162,6.4,5.8,178411,"Office",6.1,26
2024-01-11 23:00:00,43,49.4,1011.434,5.6,5.1,178411,"Office",5.35,23
2024-01-11 23:30:00,44.133,48.733,1011.66,5.1,5.2,178411,"Office",5.15,22
2024-01-12 00:00:00,45.333,48,1012.128,5,4.7,178411,"Office",4.85,21
2024-01-12 00:30:00,46.6,47.867,1012.68,5.9,5,178411,"Office",5.45,23
2024-01-12 01:00:00,47,47.4,1013.185,5.5,4.7,178411,"Office",5.1,22
2024-01-12 01:30:00,47.133,47,1013.751,6.2,5.4,178411,"Office",5.8,25
2024-01-12 02:00:00,47.133,46.933,1014.613,8.2,7.3,178411,"Office",7.75,33
2024-01-12 02:30:00,47.8,47,1015.277,6.9,5.9,178411,"Office",6.4,27
2024-01-12 03:00:00,47.733,47,1015.293,6.4,5.7,178411,"Office",6.05,26
2024-01-12 03:30:00,47,47,1015.418,5.8,5,178411,"Office",5.4,23
2024-01-12 04:00:00,47.133,47,1015.432,5.5,4.8,178411,"Office",5.15,22
2024-01-12 04:30:00,46.467,47,1015.691,5.1,4.4,178411,"Office",4.75,20
2024-01-12 05:00:00,46.067,47,1015.539,5.8,5.3,178411,"Office",5.55,24
2024-01-12 05:30:00,46,46.467,1016.174,5.4,4.8,178411,"Office",5.1,22
2024-01-12 06:00:00,46.2,46,1016.873,5.3,4.7,178411,"Office",5,21
2024-01-12 06:30:00,46.6,46.067,1017.085,5.7,5,178411,"Office",5.35,23
2024-01-12 07:00:00,46.133,46,1016.824,6.1,5.5,178411,"Office",5.8,25
2024-01-12 07:30:00,47.333,45.667,1017.572,6.1,5.6,178411,"Office",5.85,25
2024-01-12 08:00:00,46,46.533,1017.931,6.6,5.8,178411,"Office",6.2,26
2024-01-12 08:30:00,44.333,47.467,1018.225,7.1,6.1,178411,"Office",6.6,28
2024-01-12 09:00:00,43,48.2,1018.395,6.9,6.2,178411,"Office",6.55,28
2024-01-12 09:30:00,42.067,49.067,1018.54,6,5.5,178411,"Office",5.75,24
2024-01-12 10:00:00,41.333,49.533,1019.022,6,5.8,178411,"Office",5.9,25
2024-01-12 10:30:00,39.533,50.6,1019.023,5.4,4.7,178411,"Office",5.05,22
2024-01-12 11:00:00,38.533,51.867,1018.701,5.4,4.6,178411,"Office",5,21
2024-01-12 11:30:00,37.267,52.533,1018.512,6.8,5.7,178411,"Office",6.25,27
2024-01-12 12:00:00,35.6,53.4,1017.924,6.3,5.4,178411,"Office",5.85,25
2024-01-12 12:30:00,35.467,53.667,1017.132,6.9,6.1,178411,"Office",6.5,28
2024-01-12 13:00:00,35.067,54.467,1016.283,7.4,6.7,178411,"Office",7.05,30
2024-01-12 13:30:00,33.733,55.533,1015.974,6.9,6.1,178411,"Office",6.5,28
2024-01-12 14:00:00,33.133,54.867,1015.547,5.8,5.1,178411,"Office",5.45,23
2024-01-12 14:30:00,34,53.667,1015.411,5.2,4.5,178411,"Office",4.85,21
2024-01-12 15:00:00,35.267,52.4,1015.179,5.5,5,178411,"Office",5.25,22
2024-01-12 15:30:00,37.533,51.533,1015.215,5.8,5.1,178411,"Office",5.45,23
2024-01-12 16:00:00,40.8,51,1014.745,6.6,5.7,178411,"Office",6.15,26
2024-01-12 16:30:00,43.933,50.4,1014.069,6.8,6.1,178411,"Office",6.45,27
2024-01-12 17:00:00,48.467,49.333,1013.31,7.2,6.4,178411,"Office",6.8,29
2024-01-12 17:30:00,51,48.8,1012.374,7.4,6.8,178411,"Office",7.1,30
2024-01-12 18:00:00,52,49.333,1012.096,7.4,7.1,178411,"Office",7.25,31
2024-01-12 18:30:00,52.6,49.8,1011.323,7.1,6.5,178411,"Office",6.8,29
2024-01-12 19:00:00,52.267,50,1010.781,6.6,5.9,178411,"Office",6.25,27
2024-01-12 19:30:00,52.6,50,1010.054,6.5,5.7,178411,"Office",6.1,26
2024-01-12 20:00:00,54.867,49.933,1008.51,7,6,178411,"Office",6.5,28
2024-01-12 20:30:00,55.933,50.267,1008.283,6.8,5.6,178411,"Office",6.2,26
2024-01-12 21:00:00,55.533,51,1008.248,6.4,5.7,178411,"Office",6.05,26
2024-01-12 21:30:00,55,51,1006.704,5.7,5.1,178411,"Office",5.4,23
2024-01-12 22:00:00,55.467,51.2,1005.68,4.8,4,178411,"Office",4.4,19
2024-01-12 22:30:00,57.667,51,1003.952,4.5,3.9,178411,"Office",4.2,18
2024-01-12 23:00:00,61.667,50.467,1002.93,4.6,4,178411,"Office",4.3,18
2024-01-12 23:30:00,65,50.667,1001.569,4.6,4,178411,"Office",4.3,18
2024-01-13 00:00:00,67.133,50.867,1000.485,4.8,4,178411,"Office",4.4,19
2024-01-13 00:30:00,68.933,51.267,998.742,4.7,4.1,178411,"Office",4.4,19
2024-01-13 01:00:00,70.333,51.867,997.394,4.1,3.4,178411,"Office",3.75,16
2024-01-13 01:30:00,71,52.533,996.521,3.3,2.8,178411,"Office",3.05,13
2024-01-13 02:00:00,71.533,53,995.244,2.1,1.6,178411,"Office",1.85,8
2024-01-13 02:30:00,72.267,53.467,994.079,1.3,1,178411,"Office",1.15,5
2024-01-13 03:00:00,72.6,54.4,992.577,1.3,1,178411,"Office",1.15,5
2024-01-13 03:30:00,72.133,55.2,991.594,1,0.7,178411,"Office",0.85,4
2024-01-13 04:00:00,72.4,56,989.947,1,0.7,178411,"Office",0.85,4
2024-01-13 04:30:00,72.733,57,988.691,2.2,1.9,178411,"Office",2.05,9
2024-01-13 05:00:00,73.333,57.733,987.824,4.1,3.4,178411,"Office",3.75,16
2024-01-13 05:30:00,73.267,58.533,987.207,4.8,4.3,178411,"Office",4.55,19
2024-01-13 06:00:00,72.933,59.2,986.603,5.2,4.6,178411,"Office",4.9,21
2024-01-13 06:30:00,72.533,59.4,985.989,7.1,6.2,178411,"Office",6.65,28
2024-01-13 07:00:00,72.8,59.6,985.32,8.5,7.5,178411,"Office",8,34
2024-01-13 07:30:00,72.867,60,984.893,9,8,178411,"Office",8.5,36
2024-01-13 08:00:00,72.2,60.933,984.602,7.9,7,178411,"Office",7.45,32
2024-01-13 08:30:00,71.667,61.4,984.427,7.4,6.6,178411,"Office",7,30
2024-01-13 09:00:00,70.267,62,984.733,4.5,3.8,178411,"Office",4.15,18
2024-01-13 09:30:00,64.933,62.733,984.823,3.3,2.7,178411,"Office",3,13
2024-01-13 10:00:00,59.2,63,984.827,2.6,2.2,178411,"Office",2.4,11
2024-01-13 10:30:00,53.333,62.133,984.816,3.3,2.5,178411,"Office",2.9,13
2024-01-13 11:00:00,51.4,60.933,984.645,1.3,0.9,178411,"Office",1.1,5
2024-01-13 11:30:00,51.133,59.933,984.447,1.5,1.2,178411,"Office",1.35,6
2024-01-13 12:00:00,50,58.267,984.765,1.9,1.5,178411,"Office",1.7,8
2024-01-13 12:30:00,50.733,55,985.535,1.2,0.9,178411,"Office",1.05,5
2024-01-13 13:00:00,48.667,54,985.965,1.6,1.2,178411,"Office",1.4,6
2024-01-13 13:30:00,49.267,53.867,986.553,1.9,1.5,178411,"Office",1.7,8
